sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
HABP2,0.2916258358254446,0.5084446869837537,0.21681885115830907
SCTR,0.3691306267104387,0.5691658719504663,0.20003524524002758
TSIX,0.15081679788256316,0.2604753883745254,0.10965859049196222
BMP7,0.7369673158229797,0.42733917736003035,0.30962813846294934
RAET1L,0.5022696807523951,0.0726215754344292,0.4296481053179659
ANXA8L2,0.7060105799016219,0.41251795192325635,0.2934926279783655
NLGN4Y,0.44889160281967533,0.2756218368252982,0.1732697659943771
PROM1,0.388990270518711,0.4915044254961803,0.1025141549774693
FGFBP1,0.6528236887297554,0.4109300649539758,0.24189362377577955
FAM83A,0.5264983618030508,0.6069369519216309,0.08043859011858012
PCP4,0.18185014179341438,0.33697713631468384,0.15512699452126946
KLK11,0.5307444394646956,0.5003696338030141,0.030374805661681492
HHLA2,0.25981022002467274,0.417973435508748,0.15816321548407525
CEACAM6,0.5237085429844621,0.7493764601100024,0.22566791712554024
DMRTA2,0.4543590864083463,0.32086907443043633,0.13349001197791
CHP2,0.42597011773220467,0.15956923510899196,0.2664008826232127
MMP1,0.581780090482173,0.498395157828285,0.08338493265388808
CLDN6,0.14161526210393513,0.30864944755194756,0.16703418544801243
PADI1,0.35441970942343487,0.24048558264030448,0.11393412678313039
TNS4,0.6982629950834908,0.48012869600340885,0.21813429908008192
EREG,0.33706149267447966,0.4204259042176485,0.08336441154316887
TEKT1,0.23447891705310892,0.30862041010987723,0.07414149305676832
TFPI2,0.3249390228265829,0.477337811967592,0.15239878914100913
DPCR1,0.17840866574316322,0.33351495369086137,0.15510628794769815
ZIC5,0.5089336859269932,0.15607787109195087,0.3528558148350423
MMP3,0.4106140064705101,0.23875399618122362,0.1718600102892865
CTAG2,0.1719810486047423,0.09490227667750686,0.07707877192723545
MAGEC2,0.15323640004210168,0.15237881904193012,0.0008575810001715534
HHIP,0.35608738037988347,0.434323152404617,0.07823577202473353
PRSS21,0.5624861559230607,0.40438519134528184,0.1581009645777789
NKAIN2,0.4995039216872539,0.20300810130887378,0.29649582037838007
LGALS4,0.1764993841914628,0.3084075048557161,0.1319081206642533
CHGB,0.2648919331996049,0.2629306084555229,0.0019613247440820047
SLCO1A2,0.45768905916410946,0.2362472815568852,0.22144177760722425
KLK5,0.28465756820791294,0.1585837798802464,0.12607378832766652
SOHLH1,0.2771979095588242,0.06316209111296768,0.2140358184458565
GAGE12D,0.11992821284810076,0.054105703277532426,0.06582250957056834
FETUB,0.3001387164681027,0.05684191976742729,0.2432967967006754
PAPL,0.39637349908237246,0.10991707196511638,0.28645642711725605
USH1G,0.540738037682655,0.18076364715507148,0.35997439052758357
FOXA2,0.46397441731285066,0.7026245345495618,0.2386501172367111
ATP12A,0.3698508682259642,0.22735895541520174,0.14249191281076246
CYP26A1,0.39021298841520674,0.19280620489883527,0.19740678351637148
ABCA12,0.5602831412537909,0.44268245245409177,0.1176006887996991
NLRP2,0.4870553079252752,0.5228507798792996,0.03579547195402444
CRYM,0.32560826204818955,0.5498552446884716,0.22424698264028203
TSPAN8,0.37396754559844325,0.530634552784325,0.15666700718588178
HOXC11,0.3576584747247882,0.28030438457103063,0.07735409015375755
KLK10,0.5893278318528169,0.45421049447079215,0.13511733738202475
SPAG6,0.3165993518096252,0.42827974570942123,0.11168039389979606
C13orf30,0.2991260137429075,0.38824638175856335,0.08912036801565587
IGFL1,0.30451245218205947,0.08468720124991601,0.21982525093214345
CLDN10,0.4589552754832412,0.4855944182357202,0.026639142752478973
GABRP,0.39827960718484723,0.2955745618824621,0.10270504530238511
PSCA,0.34368555770789194,0.29223126426608853,0.05145429344180341
CLDN2,0.26688464864777733,0.39961476980055355,0.13273012115277621
GJB4,0.5508439469903041,0.22531391268170936,0.3255300343085948
CA4,0.30637239733895777,0.3826357086851942,0.07626331134623643
FABP4,0.38521305173161496,0.39354681550795906,0.008333763776344094
C12orf56,0.5507036976912314,0.2476265222889542,0.3030771754022772
DMRT2,0.5352476894742406,0.24441273438423686,0.2908349550900038
SPRR2F,0.2776637469061999,0.07856190053544412,0.19910184637075576
RPS28,0.6090020068129682,0.5805006254487106,0.028501381364257616
SERPIND1,0.30435255687573015,0.4115159698912285,0.10716341301549837
LTF,0.5409754706975615,0.5332745779778981,0.007700892719663344
ROS1,0.5291011571585831,0.6849922958835774,0.15589113872499427
SPRR2C,0.2570234630160016,0.07673053060269677,0.18029293241330482
WFDC5,0.3223649005416859,0.07238880080975606,0.2499760997319298
SPDEF,0.3434927008951106,0.6173050939053439,0.27381239301023336
DLX5,0.504356971685934,0.24376392356241208,0.2605930481235219
PLA2G1B,0.23413036123666453,0.40684353983735266,0.17271317860068813
TMEM40,0.6141171634681603,0.28592610425067433,0.3281910592174859
HHIPL2,0.20705776337436657,0.3695437074190385,0.16248594404467195
LRRN4,0.3331916138429395,0.5732175369038687,0.24002592306092918
ANXA10,0.19169116041275808,0.12433301663780498,0.0673581437749531
GLYATL2,0.3496790786555583,0.14025135074562692,0.2094277279099314
VSIG2,0.4227695918725663,0.5677686344897134,0.14499904261714708
ABCA4,0.3753037401382196,0.4363121193531116,0.061008379214891995
ANKRD1,0.30268674011397834,0.352189354934068,0.04950261482008966
CTNND2,0.18974930713875665,0.3013348841471355,0.11158557700837884
C10orf81,0.40737690187163667,0.561771486051673,0.15439458418003638
CSAG2,0.24029921515020028,0.14418649867845754,0.09611271647174274
FAM83F,0.6306989931220619,0.3626957531078459,0.268003240014216
PGLYRP3,0.4405049415601126,0.15111184019599272,0.2893931013641199
LRP2,0.3764222522637623,0.49967234637767816,0.12325009411391585
CRTAC1,0.46534878859966017,0.54085624659457,0.07550745799490982
SFTA1P,0.38557294070586795,0.5838700867958153,0.19829714608994736
FAM133A,0.25937264255229037,0.2727646728787547,0.013392030326464355
DSG1,0.34672462745879756,0.07431234389794576,0.2724122835608518
FOXJ1,0.4285293312021715,0.6328592196561035,0.20432988845393196
GRHL3,0.6198747984899152,0.3692821123809438,0.2505926861089714
TFF3,0.4029771136959242,0.5121821966779037,0.10920508298197945
B4GALNT4,0.6332331522691994,0.47940731860443986,0.15382583366475955
LRRC31,0.13892619825059155,0.45864938046467674,0.3197231822140852
TDRD5,0.49653729959469106,0.41823419789480204,0.07830310169988902
DUSP9,0.5520381955835882,0.3035044998645171,0.24853369571907113
TNNT1,0.580720139869686,0.5074525429020675,0.07326759696761842
CACNA2D2,0.49704087010149084,0.6522989764486571,0.15525810634716625
LOC440173,0.5444845162745703,0.2529899669444481,0.2914945493301222
HAP1,0.5402817928435653,0.2493717737899537,0.2909100190536116
CLDN8,0.3972405853041709,0.3185581137255797,0.0786824715785912
CRLF1,0.3536800703515701,0.4763321363126259,0.12265206596105577
LOC440905,0.37902700919092963,0.24522814990358338,0.13379885928734625
KCNG1,0.5127312309938274,0.2171824516704487,0.29554877932337875
MYEOV,0.3594284209980304,0.394093044940961,0.03466462394293057
VTCN1,0.5426424523423826,0.4385525335730066,0.10408991876937601
NXPH4,0.6460143860357134,0.39489253362426985,0.2511218524114435
OLFM4,0.22377507923644857,0.12202908759053965,0.10174599164590892
TBX18,0.48271541149242775,0.31636730471049607,0.16634810678193168
TESC,0.316843657528799,0.5697326223246006,0.25288896479580164
PTPRT,0.3695848310370946,0.3060229886574633,0.0635618423796313
PENK,0.287775259487652,0.24578818017389872,0.041987079313753256
FGFBP2,0.34588860842747493,0.22653058876201757,0.11935801966545737
TGM3,0.37485408571871814,0.1699918815655988,0.20486220415311934
ZIC1,0.2335481581161502,0.12387924944963595,0.10966890866651426
GJB3,0.7226063697111064,0.485553270527678,0.23705309918342837
CDKN2A,0.5483694015245983,0.4853602363641756,0.06300916516042276
GSTA2,0.25896443766671745,0.2974917970310582,0.03852735936434076
ABCA13,0.6499362551712771,0.4519545316661044,0.19798172350517268
MUC6,0.12667927679791158,0.2201894150379512,0.09351013824003962
PPP1R1B,0.4921785582446367,0.6393861576536021,0.14720759940896538
UPK3B,0.4741016371778951,0.4356129695820699,0.0384886675958252
INA,0.33573374975329884,0.26471361059888154,0.0710201391544173
CEL,0.4534366391920834,0.2580245906965071,0.1954120484955763
PCDP1,0.3996096747880126,0.6473536276485979,0.24774395286058531
ABP1,0.3370039195176847,0.5218523443580307,0.18484842484034603
EN1,0.37764674386705344,0.06422473048489903,0.3134220133821544
HOXA10,0.6327328948292908,0.41381532115823244,0.2189175736710584
DLK1,0.10549271948648711,0.0868416596341951,0.018651059852292012
CRABP1,0.2343131477193112,0.21492799452427908,0.019385153195032118
C6orf15,0.22924240727116382,0.06963856879728568,0.15960383847387816
PART1,0.399072269005565,0.1781054289156227,0.22096684008994227
ORM2,0.2273328043500753,0.4047089982698858,0.17737619391981052
LY6K,0.5719750334836455,0.4570125282578221,0.11496250522582341
PPAN-P2RY11,0.30576007770984565,0.25722998558618687,0.048530092123658775
ORM1,0.31448894959402446,0.44768920660906575,0.1332002570150413
S100A8,0.5184480862035449,0.330894798862174,0.1875532873413709
MMP12,0.6366611777320541,0.5311735793146728,0.10548759841738131
SLC1A7,0.24055958935682634,0.45912083180525015,0.21856124244842381
CXCL6,0.4863118731464933,0.33049036307958396,0.15582151006690936
SPRR2G,0.2754729038219009,0.02361644794967459,0.2518564558722263
PCDH19,0.5268499935234494,0.2987159905024423,0.22813400302100711
DBC1,0.24471397771164832,0.3450364543832922,0.1003224766716439
IL1F7,0.05186628791695231,0.2633468284505329,0.21148054053358062
ITLN2,0.28248036356263245,0.27166001533346473,0.01082034822916772
SLC1A6,0.2396793317291447,0.061229659709261273,0.17844967201988343
MKRN3,0.46008733197032353,0.23942811674052236,0.22065921522980117
EPHA7,0.41131652301017013,0.23041773643625782,0.1808987865739123
HMGCS2,0.13389933550554586,0.2374797305034328,0.10358039499788693
CNTN1,0.5579847984494772,0.3795522932914602,0.17843250515801706
C3orf57,0.45656004292930025,0.32704402570147567,0.12951601722782458
NR0B2,0.19950468078890674,0.3919016610982527,0.19239698030934596
KRT1,0.3197118342753712,0.13569801559901765,0.18401381867635355
HEPHL1,0.35272205029156056,0.13325884139071245,0.2194632089008481
GAL,0.30908396044121617,0.2079359498839756,0.10114801055724057
GPM6A,0.3206537185054569,0.4006855016007335,0.08003178309527664
SLC26A9,0.4027229658249391,0.5911830230268591,0.18846005720192
