sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
ASCL1,0.17078761451182137,0.25311014332243803,0.08232252881061666
PITX1,0.6413296959333783,0.4272973350898238,0.21403236084355448
ZIC2,0.5372976793953743,0.2440249026411868,0.2932727767541875
MAGEB2,0.22712530128327935,0.10997362306687991,0.11715167821639944
GLB1L3,0.16094109282876556,0.33095401063674146,0.1700129178079759
CSAG1,0.18620833175793142,0.22750959362022327,0.041301261862291855
GGTLC1,0.2598587658095527,0.5396405962705418,0.27978183046098914
MAGEA10,0.20726704004868743,0.10335322906330474,0.10391381098538269
ERN2,0.29190013591536534,0.4543851034539048,0.16248496753853947
PPP1R14D,0.16290667407224407,0.42267106463407156,0.2597643905618275
AKR1B15,0.32754161681263494,0.15770181889961082,0.16983979791302412
AMTN,0.23060494910301732,0.03257352538982175,0.19803142371319557
ALOX15,0.37817178166973464,0.29884061629820047,0.07933116537153417
C1orf110,0.4051552965200514,0.18828019828343623,0.21687509823661516
HABP2,0.25676154461940726,0.49187746919513103,0.23511592457572378
SCTR,0.32040172679481227,0.5888679642701742,0.2684662374753619
TSIX,0.16924296915939477,0.23560615950240243,0.06636319034300767
BMP7,0.7092385891487497,0.3850893946100068,0.3241491945387429
RAET1L,0.5027335008848812,0.05750909701658675,0.4452244038682945
ANXA8L2,0.7147863393509057,0.3901386767194735,0.32464766263143224
NLGN4Y,0.4250474649039799,0.35140315683882956,0.07364430806515032
PROM1,0.4052841861710332,0.4579198134795192,0.05263562730848603
FGFBP1,0.6338619191290187,0.4187968658193152,0.2150650533097035
FAM83A,0.5532156690399609,0.6055127380884662,0.052297069048505285
PCP4,0.17651932947097226,0.3326900751910504,0.15617074572007816
KLK11,0.5586748606448502,0.5340737897978863,0.024601070846963835
HHLA2,0.255566952577914,0.4324694731182125,0.17690252054029848
CEACAM6,0.5135747037631061,0.7296606761502247,0.21608597238711857
DMRTA2,0.4667962443204165,0.3426836571101174,0.12411258721029911
CHP2,0.44566758728339445,0.13423770781814257,0.3114298794652519
MMP1,0.5899040979864514,0.5226830244828677,0.06722107350358364
CLDN6,0.13070336037297892,0.3426879294260442,0.21198456905306529
PADI1,0.3281367412729226,0.21015764615777383,0.11797909511514876
TNS4,0.6846325170140041,0.46237548338050655,0.22225703363349752
EREG,0.3514001196362831,0.46298955493827143,0.11158943530198834
TEKT1,0.2073994394257845,0.3192242308973042,0.11182479147151966
TFPI2,0.310095354839983,0.4826709599175824,0.1725756050775994
DPCR1,0.15340528000838216,0.32685166838051133,0.17344638837212917
ZIC5,0.5081283591083156,0.1250280270497401,0.38310033205857547
MMP3,0.4326242568907684,0.22429404235706943,0.20833021453369896
CTAG2,0.13508924139593034,0.1036631620515717,0.03142607934435865
MAGEC2,0.15860707923652795,0.1538789648862907,0.004728114350237261
HHIP,0.31623329753466106,0.42615073509523566,0.1099174375605746
PRSS21,0.5934487814952176,0.38592823112116126,0.20752055037405637
NKAIN2,0.46434866686040677,0.22676538012734723,0.23758328673305953
LGALS4,0.1820523852831314,0.28975233455902943,0.10769994927589804
CHGB,0.29075930930023336,0.27481856682785916,0.015940742472374203
SLCO1A2,0.4619755684739088,0.25051012333943984,0.21146544513446897
KLK5,0.26786769370852653,0.113982823030487,0.15388487067803952
SOHLH1,0.2024348917692495,0.061633281376306824,0.14080161039294267
GAGE12D,0.09002359391850187,0.042521282195212166,0.047502311723289704
FETUB,0.3004702598249591,0.05225351352500642,0.2482167462999527
PAPL,0.399067130596895,0.07759686831708289,0.3214702622798121
USH1G,0.5604311182019978,0.1449713045912654,0.41545981361073236
FOXA2,0.4105931423417834,0.7074911781848043,0.29689803584302094
ATP12A,0.3681805441218988,0.24478771313305273,0.1233928309888461
CYP26A1,0.37855416374901873,0.16008426034095635,0.21846990340806238
ABCA12,0.5666258513813422,0.41291999172839167,0.15370585965295058
NLRP2,0.4622041189041514,0.45315144973433913,0.009052669169812289
CRYM,0.2970804902873054,0.5427982938084677,0.2457178035211623
TSPAN8,0.35670190617083225,0.5481033876263165,0.19140148145548425
HOXC11,0.3895907329483981,0.28256402322626595,0.10702670972213213
KLK10,0.6034862455928723,0.4446165290299698,0.15886971656290255
SPAG6,0.3126883047607806,0.4173586392064763,0.10467033444569573
C13orf30,0.2666804426398639,0.390812867214361,0.12413242457449708
IGFL1,0.30751219226082865,0.06659878443182404,0.2409134078290046
CLDN10,0.451366099159311,0.495527574100955,0.04416147494164402
GABRP,0.42218717621866564,0.2579851309794523,0.16420204523921333
PSCA,0.3356505743325174,0.2580713997471557,0.07757917458536168
CLDN2,0.24121261548422446,0.41941973498698465,0.1782071195027602
GJB4,0.5623149791268085,0.1720872504023868,0.3902277287244217
CA4,0.29970371429412435,0.4021508945464201,0.10244718025229577
FABP4,0.37238867446132,0.421433241314527,0.04904456685320696
C12orf56,0.5548397388402636,0.2722901583075149,0.2825495805327487
DMRT2,0.4930216521142362,0.21583614176441573,0.2771855103498205
SPRR2F,0.27782374069856686,0.06109593205362481,0.21672780864494204
RPS28,0.6209244216887745,0.550966534921208,0.06995788676756654
SERPIND1,0.25347785104460213,0.41744033850803003,0.1639624874634279
LTF,0.49068188554039915,0.5303989627048661,0.03971707716446693
